"schema","table_name","index_name","is_primary","is_unique","is_valid","is_ready","definition","classification","expected","difference"
"public","session_policies","idx_session_policies_active","false","false","true","true","CREATE INDEX idx_session_policies_active ON public.session_policies USING btree (clinic_id, is_active) WHERE (is_active = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","session_policies","idx_session_policies_clinic_id","false","false","true","true","CREATE INDEX idx_session_policies_clinic_id ON public.session_policies USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","session_policies","idx_session_policies_role","false","false","true","true","CREATE INDEX idx_session_policies_role ON public.session_policies USING btree (role)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","session_policies","session_policies_pkey","true","true","true","true","CREATE UNIQUE INDEX session_policies_pkey ON public.session_policies USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_audit_logs","shift_request_audit_logs_actor_created_idx","false","false","true","true","CREATE INDEX shift_request_audit_logs_actor_created_idx ON public.shift_request_audit_logs USING btree (actor_user_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_audit_logs","shift_request_audit_logs_clinic_created_idx","false","false","true","true","CREATE INDEX shift_request_audit_logs_clinic_created_idx ON public.shift_request_audit_logs USING btree (clinic_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_audit_logs","shift_request_audit_logs_period_created_idx","false","false","true","true","CREATE INDEX shift_request_audit_logs_period_created_idx ON public.shift_request_audit_logs USING btree (period_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_audit_logs","shift_request_audit_logs_pkey","true","true","true","true","CREATE UNIQUE INDEX shift_request_audit_logs_pkey ON public.shift_request_audit_logs USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_audit_logs","shift_request_audit_logs_request_created_idx","false","false","true","true","CREATE INDEX shift_request_audit_logs_request_created_idx ON public.shift_request_audit_logs USING btree (request_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_periods","shift_request_periods_clinic_range_idx","false","false","true","true","CREATE INDEX shift_request_periods_clinic_range_idx ON public.shift_request_periods USING btree (clinic_id, period_start, period_end)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_periods","shift_request_periods_clinic_status_deadline_idx","false","false","true","true","CREATE INDEX shift_request_periods_clinic_status_deadline_idx ON public.shift_request_periods USING btree (clinic_id, status, submission_deadline)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_request_periods","shift_request_periods_pkey","true","true","true","true","CREATE UNIQUE INDEX shift_request_periods_pkey ON public.shift_request_periods USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_approved_constraints_idx","false","false","true","true","CREATE INDEX shift_requests_approved_constraints_idx ON public.shift_requests USING btree (clinic_id, period_id, staff_id, start_time, end_time) WHERE ((status = 'approved'::text) AND (request_type = ANY (ARRAY['unavailable'::text, 'day_off'::text])))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_clinic_period_status_idx","false","false","true","true","CREATE INDEX shift_requests_clinic_period_status_idx ON public.shift_requests USING btree (clinic_id, period_id, status)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_clinic_staff_time_idx","false","false","true","true","CREATE INDEX shift_requests_clinic_staff_time_idx ON public.shift_requests USING btree (clinic_id, staff_id, start_time, end_time)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_clinic_type_status_idx","false","false","true","true","CREATE INDEX shift_requests_clinic_type_status_idx ON public.shift_requests USING btree (clinic_id, request_type, status)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_converted_shift_idx","false","false","true","true","CREATE INDEX shift_requests_converted_shift_idx ON public.shift_requests USING btree (converted_shift_id) WHERE (converted_shift_id IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_convertible_idx","false","false","true","true","CREATE INDEX shift_requests_convertible_idx ON public.shift_requests USING btree (clinic_id, period_id, staff_id, start_time, end_time) WHERE ((status = 'approved'::text) AND (request_type = ANY (ARRAY['available'::text, 'preferred'::text])) AND (converted_shift_id IS NULL))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_period_staff_idx","false","false","true","true","CREATE INDEX shift_requests_period_staff_idx ON public.shift_requests USING btree (period_id, staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","shift_requests","shift_requests_pkey","true","true","true","true","CREATE UNIQUE INDEX shift_requests_pkey ON public.shift_requests USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff","idx_staff_clinic","false","false","true","true","CREATE INDEX idx_staff_clinic ON public.staff USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff","staff_email_key","false","true","true","true","CREATE UNIQUE INDEX staff_email_key ON public.staff USING btree (email)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff","staff_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_pkey ON public.staff USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_clinic_memberships","staff_clinic_memberships_clinic_idx","false","false","true","true","CREATE INDEX staff_clinic_memberships_clinic_idx ON public.staff_clinic_memberships USING btree (clinic_id, membership_type, can_help)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_clinic_memberships","staff_clinic_memberships_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_clinic_memberships_pkey ON public.staff_clinic_memberships USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_clinic_memberships","staff_clinic_memberships_resource_unique","false","true","true","true","CREATE UNIQUE INDEX staff_clinic_memberships_resource_unique ON public.staff_clinic_memberships USING btree (resource_id) WHERE (resource_id IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_clinic_memberships","staff_clinic_memberships_staff_profile_id_clinic_id_key","false","true","true","true","CREATE UNIQUE INDEX staff_clinic_memberships_staff_profile_id_clinic_id_key ON public.staff_clinic_memberships USING btree (staff_profile_id, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_clinic_memberships","staff_clinic_memberships_staff_profile_idx","false","false","true","true","CREATE INDEX staff_clinic_memberships_staff_profile_idx ON public.staff_clinic_memberships USING btree (staff_profile_id, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","idx_staff_invites_clinic_id","false","false","true","true","CREATE INDEX idx_staff_invites_clinic_id ON public.staff_invites USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","idx_staff_invites_created_by","false","false","true","true","CREATE INDEX idx_staff_invites_created_by ON public.staff_invites USING btree (created_by)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","idx_staff_invites_email","false","false","true","true","CREATE INDEX idx_staff_invites_email ON public.staff_invites USING btree (email)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","idx_staff_invites_expires_at","false","false","true","true","CREATE INDEX idx_staff_invites_expires_at ON public.staff_invites USING btree (expires_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","idx_staff_invites_token","false","false","true","true","CREATE INDEX idx_staff_invites_token ON public.staff_invites USING btree (token)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","staff_invites_clinic_id_email_key","false","true","true","true","CREATE UNIQUE INDEX staff_invites_clinic_id_email_key ON public.staff_invites USING btree (clinic_id, email)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_invites","staff_invites_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_invites_pkey ON public.staff_invites USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_performance","staff_performance_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_performance_pkey ON public.staff_performance USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_performance","staff_performance_staff_id_performance_date_key","false","true","true","true","CREATE UNIQUE INDEX staff_performance_staff_id_performance_date_key ON public.staff_performance USING btree (staff_id, performance_date)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_preferences","idx_staff_preferences_active","false","false","true","true","CREATE INDEX idx_staff_preferences_active ON public.staff_preferences USING btree (is_active) WHERE (is_active = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_preferences","idx_staff_preferences_clinic_id","false","false","true","true","CREATE INDEX idx_staff_preferences_clinic_id ON public.staff_preferences USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_preferences","idx_staff_preferences_staff_id","false","false","true","true","CREATE INDEX idx_staff_preferences_staff_id ON public.staff_preferences USING btree (staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_preferences","staff_preferences_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_preferences_pkey ON public.staff_preferences USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_profiles","staff_profiles_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_profiles_pkey ON public.staff_profiles USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_profiles","staff_profiles_user_id_idx","false","false","true","true","CREATE INDEX staff_profiles_user_id_idx ON public.staff_profiles USING btree (user_id) WHERE (user_id IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","idx_staff_shifts_clinic_id","false","false","true","true","CREATE INDEX idx_staff_shifts_clinic_id ON public.staff_shifts USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","idx_staff_shifts_clinic_time","false","false","true","true","CREATE INDEX idx_staff_shifts_clinic_time ON public.staff_shifts USING btree (clinic_id, start_time, end_time)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","idx_staff_shifts_staff_id","false","false","true","true","CREATE INDEX idx_staff_shifts_staff_id ON public.staff_shifts USING btree (staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","idx_staff_shifts_start_time","false","false","true","true","CREATE INDEX idx_staff_shifts_start_time ON public.staff_shifts USING btree (start_time)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","idx_staff_shifts_status","false","false","true","true","CREATE INDEX idx_staff_shifts_status ON public.staff_shifts USING btree (status)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","staff_shifts_conversion_overlap_idx","false","false","true","true","CREATE INDEX staff_shifts_conversion_overlap_idx ON public.staff_shifts USING btree (clinic_id, staff_id, start_time, end_time) WHERE ((status)::text <> 'cancelled'::text)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","staff_shifts","staff_shifts_pkey","true","true","true","true","CREATE UNIQUE INDEX staff_shifts_pkey ON public.staff_shifts USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","stripe_webhook_events","stripe_webhook_events_pkey","true","true","true","true","CREATE UNIQUE INDEX stripe_webhook_events_pkey ON public.stripe_webhook_events USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","stripe_webhook_events","stripe_webhook_events_processing_idx","false","false","true","true","CREATE INDEX stripe_webhook_events_processing_idx ON public.stripe_webhook_events USING btree (processing_status, created_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","stripe_webhook_events","stripe_webhook_events_related_subscription_idx","false","false","true","true","CREATE INDEX stripe_webhook_events_related_subscription_idx ON public.stripe_webhook_events USING btree (related_stripe_subscription_id) WHERE (related_stripe_subscription_id IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","stripe_webhook_events","stripe_webhook_events_stripe_event_id_key","false","true","true","true","CREATE UNIQUE INDEX stripe_webhook_events_stripe_event_id_key ON public.stripe_webhook_events USING btree (stripe_event_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","stripe_webhook_events","stripe_webhook_events_type_created_idx","false","false","true","true","CREATE INDEX stripe_webhook_events_type_created_idx ON public.stripe_webhook_events USING btree (event_type, stripe_created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_billing_state_idx","false","false","true","true","CREATE INDEX subscriptions_billing_state_idx ON public.subscriptions USING btree (billing_state)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_last_stripe_event_created_idx","false","false","true","true","CREATE INDEX subscriptions_last_stripe_event_created_idx ON public.subscriptions USING btree (last_stripe_event_created)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_org_root_clinic_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_org_root_clinic_id_key ON public.subscriptions USING btree (org_root_clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_pkey","true","true","true","true","CREATE UNIQUE INDEX subscriptions_pkey ON public.subscriptions USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_checkout_session_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_checkout_session_id_key ON public.subscriptions USING btree (stripe_checkout_session_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_customer_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_customer_id_key ON public.subscriptions USING btree (stripe_customer_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_group_base_subscription_item_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_group_base_subscription_item_id_key ON public.subscriptions USING btree (stripe_group_base_subscription_item_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_single_subscription_item_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_single_subscription_item_id_key ON public.subscriptions USING btree (stripe_single_subscription_item_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_store_subscription_item_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_store_subscription_item_id_key ON public.subscriptions USING btree (stripe_store_subscription_item_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","subscriptions","subscriptions_stripe_subscription_id_key","false","true","true","true","CREATE UNIQUE INDEX subscriptions_stripe_subscription_id_key ON public.subscriptions USING btree (stripe_subscription_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatment_menu_records","idx_treatment_menu_records_menu","false","false","true","true","CREATE INDEX idx_treatment_menu_records_menu ON public.treatment_menu_records USING btree (menu_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatment_menu_records","idx_treatment_menu_records_staff","false","false","true","true","CREATE INDEX idx_treatment_menu_records_staff ON public.treatment_menu_records USING btree (performed_by)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatment_menu_records","idx_treatment_menu_records_treatment","false","false","true","true","CREATE INDEX idx_treatment_menu_records_treatment ON public.treatment_menu_records USING btree (treatment_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatment_menu_records","treatment_menu_records_pkey","true","true","true","true","CREATE UNIQUE INDEX treatment_menu_records_pkey ON public.treatment_menu_records USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatments","treatments_appointment_id_key","false","true","true","true","CREATE UNIQUE INDEX treatments_appointment_id_key ON public.treatments USING btree (appointment_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","treatments","treatments_pkey","true","true","true","true","CREATE UNIQUE INDEX treatments_pkey ON public.treatments USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","idx_mfa_settings_clinic_id","false","false","true","true","CREATE INDEX idx_mfa_settings_clinic_id ON public.user_mfa_settings USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","idx_mfa_settings_enabled","false","false","true","true","CREATE INDEX idx_mfa_settings_enabled ON public.user_mfa_settings USING btree (is_enabled) WHERE (is_enabled = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","idx_mfa_settings_last_used","false","false","true","true","CREATE INDEX idx_mfa_settings_last_used ON public.user_mfa_settings USING btree (last_used_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","idx_mfa_settings_user_id","false","false","true","true","CREATE INDEX idx_mfa_settings_user_id ON public.user_mfa_settings USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","user_mfa_settings_pkey","true","true","true","true","CREATE UNIQUE INDEX user_mfa_settings_pkey ON public.user_mfa_settings USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_mfa_settings","user_mfa_settings_user_id_key","false","true","true","true","CREATE UNIQUE INDEX user_mfa_settings_user_id_key ON public.user_mfa_settings USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","idx_user_permissions_clinic_id","false","false","true","true","CREATE INDEX idx_user_permissions_clinic_id ON public.user_permissions USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","idx_user_permissions_role","false","false","true","true","CREATE INDEX idx_user_permissions_role ON public.user_permissions USING btree (role)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","idx_user_permissions_role_clinic","false","false","true","true","CREATE INDEX idx_user_permissions_role_clinic ON public.user_permissions USING btree (role, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","idx_user_permissions_staff_clinic","false","false","true","true","CREATE INDEX idx_user_permissions_staff_clinic ON public.user_permissions USING btree (staff_id, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","idx_user_permissions_staff_id","false","false","true","true","CREATE INDEX idx_user_permissions_staff_id ON public.user_permissions USING btree (staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","user_permissions_pkey","true","true","true","true","CREATE UNIQUE INDEX user_permissions_pkey ON public.user_permissions USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","user_permissions_staff_id_key","false","true","true","true","CREATE UNIQUE INDEX user_permissions_staff_id_key ON public.user_permissions USING btree (staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_permissions","user_permissions_username_key","false","true","true","true","CREATE UNIQUE INDEX user_permissions_username_key ON public.user_permissions USING btree (username)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_active","false","false","true","true","CREATE INDEX idx_user_sessions_active ON public.user_sessions USING btree (user_id, clinic_id) WHERE (is_active = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_active_expires","false","false","true","true","CREATE INDEX idx_user_sessions_active_expires ON public.user_sessions USING btree (expires_at) WHERE ((is_active = true) AND (is_revoked = false))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_clinic_id","false","false","true","true","CREATE INDEX idx_user_sessions_clinic_id ON public.user_sessions USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_expires_at","false","false","true","true","CREATE INDEX idx_user_sessions_expires_at ON public.user_sessions USING btree (expires_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_last_activity","false","false","true","true","CREATE INDEX idx_user_sessions_last_activity ON public.user_sessions USING btree (last_activity)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_session_token","false","false","true","true","CREATE INDEX idx_user_sessions_session_token ON public.user_sessions USING btree (session_token)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","idx_user_sessions_user_id","false","false","true","true","CREATE INDEX idx_user_sessions_user_id ON public.user_sessions USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","user_sessions_pkey","true","true","true","true","CREATE UNIQUE INDEX user_sessions_pkey ON public.user_sessions USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","user_sessions","user_sessions_session_token_key","false","true","true","true","CREATE UNIQUE INDEX user_sessions_session_token_key ON public.user_sessions USING btree (session_token)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","visit_stage_definitions","visit_stage_definitions_pkey","true","true","true","true","CREATE UNIQUE INDEX visit_stage_definitions_pkey ON public.visit_stage_definitions USING btree (code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","visits","idx_visits_clinic_date","false","false","true","true","CREATE INDEX idx_visits_clinic_date ON public.visits USING btree (clinic_id, visit_date)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","visits","visits_pkey","true","true","true","true","CREATE UNIQUE INDEX visits_pkey ON public.visits USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
